sample_id	Abiotrophia	Acidaminococcus	Acidovorax	Acinetobacter	Actinobaculum	Actinomyces	Actinomycetales	Aerococcus	Agromyces	Alistipes	Allisonella	Alloiococcus	Alloprevotella	Alloscardovia	Anaerococcus	Anaeroglobus	Anaerostipes	Arcanobacterium	Arthrobacter	Atopobium	Aurantimonas	Bacillus	Bacteroides	Bergeyella	Bifidobacterium	Blautia	Bosea	Bradyrhizobiaceae	Brevibacterium	Bulleidia	Campylobacter	Casaltella	Catonella	Caulobacter	Caulobacteraceae	Chlamydia	Chryseobacterium	Clostridiaceae	Clostridiales	Clostridium	Collinsella	Comamonadaceae	Coprococcus	Coriobacteriaceae	Corynebacterium	Delftia	Dermabacter	Dialister	Dorea	Eggerthella	Enterobacteriaceae	Enterococcus	Eubacterium	Ezakiella	Facklamia	Faecalibacterium	Fastidiosipila	Fenollaria	Filifactor	Finegoldia	Fusobacterium	Gardnerella	Gemella	Globicatella	Granulicatella	Haemophilus	Helcococcus	Hyphomicrobium	Johnsonella	Jonquetella	Lachnobacterium	Lachnospiraceae	Lactobacillus	L. crispatus	L. gasseri	L. iners	L. jensenii	Limosilactobacillus	Leuconostoc	Megasphaera	Metaprevotella	Methylobacillus	Methylophilus	Microbacterium	Mobiluncus	Mogibacterium	Moraxella	Morganella	Moryella	Murdochiella	Mycobacterium	Mycoplasma	Negativicoccus	Neisseria	No	Oligella	Oribacterium	Papillibacter	Parabacteroides	Parascardovia	Parasporobacterium	Parasutterella	Parvimonas	Pasteurellaceae	Peptococcus	Peptoniphilaceae	Peptoniphilus	Peptostreptococcus	Porphyromonadaceae	Porphyromonas	Prevotella	Prevotellaceae	Propionibacterium	Propionimicrobium	Proteobacteria	Pseudobutyrivibrio	Pseudomonas	Pyramidobacter	Robinsoniella	Roseburia	Roseomonas	Rothia	Ruminococcus	Scardovia	Shuttleworthia	Sneathia	Solobacterium	Sphingobacterium	Sphingomonas	Sporobacterium	Staphylococcus	Stenotrophomonas	Streptococcus	Sutterella	Syntrophococcus	TM7	Taylorella	Treponema	Trueperella	Ureaplasma	Varibaculum	Veillonella	Weeksella	Weissella
76612bd9a41885add4f6b0b768d54740	0.0	3.0	0.0	0.0	0.0	14.0	354.0	362.0	0.0	0.0	0.0	0.0	0.0	0.0	624.0	0.0	0.0	0.0	2.0	5562.0	0.0	0.0	825.0	0.0	0.0	6.0	0.0	0.0	10.0	20.0	1781.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	2843.0	62.0	10.0	0.0	1.0	566.0	739.0	0.0	0.0	6614.0	1.0	0.0	0.0	0.0	3.0	44.0	73.0	7.0	20.0	117.0	0.0	1994.0	1142.0	12834.0	3.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	42.0	0.0	10.0	24.0	5893.0	0.0	0.0	0.0	3619.0	2.0	0.0	0.0	1.0	50.0	0.0	0.0	0.0	230.0	25.0	0.0	0.0	56.0	18.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	215.0	0.0	6.0	101.0	1475.0	310.0	76.0	349.0	20114.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	1139.0	0.0	0.0	0.0	0.0	1.0	0.0	35.0	197.0	0.0	0.0	0.0	1.0	0.0	6.0	107.0	32.0	0.0	0.0
e50d0c183689e4053ccb35f8b2c62090	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	3.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	55879.0	0.0	10.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8938ac880f194a32bc6b736c155f4399	0.0	0.0	1.0	0.0	0.0	11.0	0.0	745.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	6563.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	37.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1680.0	0.0	0.0	0.0	0.0	666.0	0.0	0.0	0.0	464.0	0.0	0.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	21430.0	49.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	3.0	18952.0	1.0	0.0	0.0	4812.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	26.0	0.0	1.0	0.0	933.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
858ed4564f11795ec13dda4c10f38249	0.0	0.0	0.0	0.0	0.0	0.0	1.0	301.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	823.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	2.0	1.0	0.0	0.0	429.0	0.0	0.0	0.0	346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	12382.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105772.0	0.0	2.0	3.0	12053.0	13.0	0.0	0.0	2896.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	34.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	2139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0
76612bd9a41885add4f6b0b768c41515	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	25.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76612bd9a41885add4f6b0b7687e1ce1	0.0	0.0	0.0	0.0	16.0	15.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	2.0	0.0	2357.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	3.0	0.0	0.0	0.0	266.0	16.0	0.0	0.0	3557.0	0.0	4.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	14.0	0.0	101.0	469.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	23.0	14.0	29.0	1037.0	8215.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	28745.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	86.0	13.0	9.0	16928.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	24020.0	0.0	1.0	0.0	0.0	3.0	3.0	548.0	15.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	78.0	0.0	0.0
76612bd9a41885add4f6b0b768ce2d63	0.0	0.0	0.0	0.0	0.0	1.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1205.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	200.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	341.0	26037.0	0.0	5246.0	814.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	721.0	0.0	180.0	0.0	0.0	0.0	27.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76612bd9a41885add4f6b0b768da8c0d	0.0	0.0	0.0	0.0	0.0	1.0	0.0	69.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	161.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	1.0	2.0	27.0	0.0	0.0	16.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	873.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	261.0	1.0	0.0	2.0	102116.0	0.0	0.0	0.0	803.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	18.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	219.0	0.0	7.0	0.0	0.0
76612bd9a41885add4f6b0b768a192cf	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	359.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2348.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	42.0	2.0	0.0	0.0	137.0	0.0	0.0	0.0	23.0	156.0	263.0	0.0	35.0	0.0	9.0	0.0	81.0	116.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	97.0	0.0	10808.0	2.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	18015.0	2.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	271.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	45.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	170.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858ed4564f11795ec13dda4c10fd3fa3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	311.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3120.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	2.0	0.0	21.0	1.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	2130.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34748.0	0.0	0.0	0.0	6146.0	1.0	0.0	0.0	879.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	1.0	1.0	0.0	9.0	2.0	45.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	8.0	0.0	2.0	10.0	8.0	2.0	0.0	949.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0
8938ac880f194a32bc6b736c1522129e	0.0	0.0	0.0	0.0	1.0	4.0	1.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	519.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	1.0	0.0	0.0	0.0	48.0	5.0	0.0	0.0	135.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	0.0	2413.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41905.0	1.0	10.0	0.0	10803.0	2.0	0.0	0.0	1676.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	8.0	0.0	18.0	10.0	608.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	8068.0	0.0	0.0	0.0	55.0	1.0	0.0	0.0	0.0
76612bd9a41885add4f6b0b768b63c3d	1.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	16.0	2.0	0.0	13.0	0.0	0.0	7.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	227.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	345.0	101119.0	2.0	1412.0	1359.0	0.0	0.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	69.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0
76612bd9a41885add4f6b0b76891ca68	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	31.0	1.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	5.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	397.0	0.0	0.0	111823.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	23.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	36.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
8938ac880f194a32bc6b736c155d8ead	0.0	0.0	0.0	0.0	0.0	1.0	0.0	171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1663.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	535.0	2.0	0.0	0.0	184.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	19651.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	24583.0	0.0	0.0	0.0	9107.0	0.0	0.0	0.0	723.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0
8938ac880f194a32bc6b736c156e9392	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	209.0	0.0	0.0	0.0	0.0	361.0	0.0	0.0	106.0	0.0	79.0	0.0	0.0	0.0	168.0	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.0	0.0	0.0	0.0	0.0	0.0	3180.0	0.0	59.0	752.0	0.0	0.0	19.0	0.0	0.0	0.0	198.0	3.0	0.0	0.0	0.0	169.0	390.0	9.0	0.0	0.0	0.0	3.0	49.0	0.0	0.0	0.0	0.0	3.0	200.0	76449.0	39.0	71.0	3383.0	0.0	0.0	0.0	0.0	0.0	0.0	481.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1865.0	0.0	1.0	0.0	403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0	1079.0	75.0	0.0	64.0	1811.0	0.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	825.0	54.0	2.0	0.0	0.0
e50d0c183689e4053ccb35f8b2bca725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	9.0	418.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.0	0.0	550.0	481.0	1055.0	25.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	3.0	67.0	0.0	1.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76612bd9a41885add4f6b0b768bfdd1b	0.0	0.0	0.0	0.0	0.0	2.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	967.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	500.0	0.0	0.0	0.0	0.0	484.0	4.0	0.0	0.0	840.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	5061.0	53.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	64083.0	4.0	5.0	0.0	2041.0	0.0	0.0	0.0	1104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	103.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	329.0	0.0	0.0	0.0	34.0	0.0	96.0	13.0	4058.0	869.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1248.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	3.0	0.0	0.0
88af6472fb03642dd5eaf8cddcc4bab2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	114600.0	11.0	38.0	527.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	8.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	47.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
88af6472fb03642dd5eaf8cddcc5ced3	0.0	0.0	0.0	0.0	0.0	2.0	1.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2642.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	521.0	3.0	0.0	0.0	137.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	5295.0	13.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	51126.0	2.0	1.0	1.0	10221.0	2.0	0.0	0.0	1949.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	1255.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1338.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
88af6472fb03642dd5eaf8cddcc44a81	0.0	2.0	6.0	0.0	1.0	7.0	2.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	10686.0	0.0	0.0	118.0	0.0	0.0	0.0	1.0	0.0	0.0	59.0	117.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	10103.0	7.0	0.0	0.0	0.0	2502.0	23.0	1.0	0.0	4751.0	0.0	0.0	2.0	0.0	0.0	122.0	22.0	0.0	1.0	17.0	0.0	179.0	12.0	25649.0	100.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	1.0	3587.0	6.0	0.0	0.0	2543.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1191.0	0.0	0.0	15.0	625.0	0.0	29.0	115.0	16659.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5190.0	0.0	0.0	0.0	0.0	0.0	5.0	19.0	4.0	0.0	0.0	0.0	0.0	0.0	358.0	1.0	1.0	0.0	0.0
76612bd9a41885add4f6b0b768b76559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	8658.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	75.0	0.0	0.0	2.0	0.0	0.0	14.0	4.0	0.0	0.0	0.0	0.0	10.0	2.0	23405.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	25696.0	20.0	0.0	0.0	2146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	1.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0
